ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,fl_acc_camp,fl_acc_camp_4th,qt_acc_camp,qt_acc_camp_4th,Age,qt_months,qt_spent,pct_spent_wine,pct_spent_fruit,pct_spent_meat,pct_spent_fish,pct_spent_sweet,pct_spent_gold,qt_purchases,pct_purch_web,pct_purch_catalog,pct_purch_store,pct_deal_purchases,cluster
1859,1972,Master,Married,"75251,0",0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,0,0,0,0,48,"89,0",1872,"0,38514957264957267","0,05929487179487179","0,49412393162393164","0,05181623931623932","0,009615384615384616","0,009615384615384616",18,"0,3888888888888889","0,3333333333333333","0,2777777777777778","0,05555555555555555",1
7503,1976,Graduation,Single,"75825,0",0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,1,1,1,1,44,"87,0",2158,"0,4782205746061168","0,04865616311399444","0,36098239110287306","0,06348470806302131","0,04865616311399444","0,023632993512511583",22,"0,22727272727272727","0,36363636363636365","0,4090909090909091","0,0",1
10401,1976,2n Cycle,Together,"26326,0",0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,0,0,0,0,44,"77,0",9,"0,1111111111111111","0,0","0,5555555555555556","0,0","0,3333333333333333","1,0",3,"0,0","0,0","1,0","0,3333333333333333",1
1618,1965,Graduation,Together,"56046,0",0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,1,1,1,1,55,"85,0",641,"0,9001560062402496","0,0","0,0998439937597504","0,0","0,0","0,07956318252730109",19,"0,5263157894736842","0,05263157894736842","0,42105263157894735","0,10526315789473684",0
3332,1985,Graduation,Single,"29760,0",1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"89,0",148,"0,43243243243243246","0,02702702702702703","0,4594594594594595","0,0472972972972973","0,033783783783783786","0,11486486486486487",8,"0,375","0,125","0,5","0,5",1
2261,1969,Graduation,Married,"26304,0",1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"79,0",12,"0,3333333333333333","0,08333333333333333","0,4166666666666667","0,16666666666666666","0,0","0,3333333333333333",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",1
5346,1973,2n Cycle,Married,"23559,0",1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"79,0",56,"0,44642857142857145","0,08928571428571429","0,3392857142857143","0,125","0,0","0,4107142857142857",6,"0,5","0,0","0,5","0,5",1
4119,1963,Master,Together,"38620,0",0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"80,0",229,"0,4890829694323144","0,07423580786026202","0,19213973799126638","0,14847161572052403","0,09606986899563319","0,388646288209607",10,"0,2","0,5","0,3","0,1",1
535,1987,Graduation,Divorced,"81361,0",0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,0,0,0,0,33,"71,0",702,"0,23219373219373218","0,03276353276353276","0,603988603988604","0,038461538461538464","0,09259259259259259","0,10826210826210826",26,"0,11538461538461539","0,38461538461538464","0,5","0,038461538461538464",1
5268,1960,Graduation,Married,"29440,0",1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"77,0",53,"0,32075471698113206","0,1509433962264151","0,2641509433962264","0,18867924528301888","0,07547169811320754","0,05660377358490566",5,"0,2","0,0","0,8","0,4",3
273,1970,Master,Married,"36138,0",1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,1,1,1,1,50,"78,0",146,"0,8904109589041096","0,0","0,1095890410958904","0,0","0,0","0,03424657534246575",8,"0,375","0,125","0,5","0,625",0
4452,1957,Graduation,Single,"50388,0",0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,1,1,2,2,63,"68,0",338,"0,863905325443787","0,01775147928994083","0,10946745562130178","0,0","0,008875739644970414","0,10059171597633136",13,"0,46153846153846156","0,07692307692307693","0,46153846153846156","0,3076923076923077",0
8504,1973,Graduation,Married,"79593,0",0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,1,0,1,0,47,"68,0",1221,"0,28665028665028663","0,04914004914004914","0,4651924651924652","0,09009009009009009","0,10892710892710893","0,11875511875511875",18,"0,2777777777777778","0,3333333333333333","0,3888888888888889","0,05555555555555555",1
771,1967,Graduation,Together,"54178,0",0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,0,0,0,0,53,"72,0",187,"0,7219251336898396","0,0481283422459893","0,20855614973262032","0,0213903743315508","0,0","0,0374331550802139",9,"0,2222222222222222","0,2222222222222222","0,5555555555555556","0,1111111111111111",0
8996,1957,PhD,Married,,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,0,0,0,0,63,"86,0",550,"0,41818181818181815","0,07636363636363637","0,3490909090909091","0,0890909090909091","0,06727272727272728","0,09636363636363636",17,"0,4117647058823529","0,11764705882352941","0,47058823529411764","0,7058823529411765",1
9235,1957,Graduation,Single,,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,0,0,0,63,"68,0",17,"0,4117647058823529","0,0","0,47058823529411764","0,11764705882352941","0,0","0,058823529411764705",3,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",1
5798,1973,Master,Together,,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,0,0,0,0,47,"74,0",967,"0,46018614270941055","0,038262668045501554","0,37125129265770423","0,10134436401240951","0,028955532574974147","0,01861427094105481",14,"0,14285714285714285","0,2857142857142857","0,5714285714285714","0,07142857142857142",1
11178,1972,Master,Single,"42394,0",1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"70,0",28,"0,5357142857142857","0,07142857142857142","0,35714285714285715","0,0","0,03571428571428571","0,14285714285714285",4,"0,25","0,0","0,75","0,25",1
2230,1970,PhD,Married,"23626,0",1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,50,"68,0",43,"0,627906976744186","0,046511627906976744","0,32558139534883723","0,0","0,0","0,0",7,"0,42857142857142855","0,14285714285714285","0,42857142857142855","0,42857142857142855",0
7516,1983,Graduation,Married,"30096,0",1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,37,"68,0",36,"0,1388888888888889","0,08333333333333333","0,3055555555555556","0,3333333333333333","0,1388888888888889","0,25",5,"0,4","0,0","0,6","0,2",3
7247,1960,Graduation,Widow,"47916,0",0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,1,1,1,1,60,"86,0",531,"0,9510357815442562","0,0","0,04896421845574388","0,0","0,0","0,14124293785310735",17,"0,4117647058823529","0,23529411764705882","0,35294117647058826","0,29411764705882354",0
11100,1972,Graduation,Divorced,"51813,0",1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,48,"81,0",61,"0,8360655737704918","0,03278688524590164","0,11475409836065574","0,0","0,01639344262295082","0,03278688524590164",5,"0,4","0,0","0,6","0,4",0
4646,1951,2n Cycle,Married,"78497,0",0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,1,1,1,1,69,"74,0",755,"0,27417218543046357","0,03443708609271523","0,5920529801324503","0,09933774834437085","0,0","0,295364238410596",24,"0,20833333333333334","0,2916666666666667","0,5","0,041666666666666664",1
3037,1983,PhD,Married,"50150,0",0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,0,0,0,0,37,"79,0",399,"0,3383458646616541","0,11528822055137844","0,23057644110275688","0,16290726817042606","0,15288220551378445","0,02756892230576441",14,"0,35714285714285715","0,14285714285714285","0,5","0,14285714285714285",3
1473,1960,2n Cycle,Single,"47823,0",0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"78,0",62,"0,8548387096774194","0,016129032258064516","0,08064516129032258","0,03225806451612903","0,016129032258064516","0,16129032258064516",5,"0,4","0,0","0,6","0,4",0
1016,1959,PhD,Single,"34554,0",0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,61,"70,0",50,"0,82","0,02","0,12","0,04","0,0","0,1",5,"0,4","0,0","0,6","0,4",0
4518,1979,Graduation,Together,"85693,0",0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"81,0",1058,"0,3648393194706994","0,16257088846880907","0,17296786389413987","0,17485822306238186","0,12476370510396975","0,10491493383742911",25,"0,36","0,2","0,44","0,08",3
9370,1945,PhD,Married,"65846,0",0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,0,0,0,0,75,"80,0",1039,"0,5409047160731473","0,07795957651588066","0,26564003849855633","0,07699711260827719","0,03849855630413859","0,07795957651588066",15,"0,4","0,2","0,4","0,06666666666666667",1
8908,1959,Graduation,Married,"87195,0",0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,0,0,0,0,61,"68,0",1059,"0,2049102927289896","0,07176581680830972","0,6515580736543909","0,047214353163361665","0,024551463644948063","0,03588290840415486",19,"0,15789473684210525","0,5789473684210527","0,2631578947368421","0,05263157894736842",1
8373,1979,Basic,Together,"24594,0",1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"73,0",20,"0,05","0,15","0,3","0,5","0,0","0,45",4,"0,25","0,0","0,75","0,25",3
7533,1964,Graduation,Married,"49096,0",1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,0,0,0,0,56,"76,0",180,"0,8","0,005555555555555556","0,17777777777777778","0,011111111111111112","0,005555555555555556","0,03888888888888889",9,"0,4444444444444444","0,1111111111111111","0,4444444444444444","0,4444444444444444",0
2683,1969,Graduation,Married,"52413,0",0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"84,0",845,"0,34911242603550297","0,12544378698224853","0,3207100591715976","0,08875739644970414","0,11597633136094675","0,07692307692307693",22,"0,2727272727272727","0,18181818181818182","0,5454545454545454","0,18181818181818182",1
3629,1978,Graduation,Single,"38557,0",1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"85,0",118,"0,6440677966101694","0,025423728813559324","0,2627118644067797","0,03389830508474576","0,03389830508474576","0,2288135593220339",7,"0,42857142857142855","0,14285714285714285","0,42857142857142855","0,2857142857142857",0
10991,1960,Master,Married,"89058,0",0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,0,0,0,0,60,"86,0",807,"0,5625774473358116","0,24039653035935563","0,13135068153655513","0,03841387856257745","0,027261462205700124","0,05328376703841388",13,"0,38461538461538464","0,3076923076923077","0,3076923076923077","0,07692307692307693",0
5077,1979,Graduation,Together,"77298,0",0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,0,0,0,0,41,"75,0",890,"0,47752808988764045","0,12921348314606743","0,32808988764044944","0,025842696629213482","0,03932584269662921","0,08876404494382023",23,"0,2608695652173913","0,2608695652173913","0,4782608695652174","0,043478260869565216",1
7431,1991,PhD,Single,"68126,0",0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,1,1,1,1,29,"86,0",1734,"0,7681660899653979","0,00980392156862745","0,17935409457900808","0,0132641291810842","0,029411764705882353","0,049596309111880045",16,"0,4375","0,25","0,3125","0,0625",0
3267,1963,Master,Together,"57288,0",0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,1,1,1,1,57,"67,0",548,"0,9616788321167883","0,0","0,03832116788321168","0,0","0,0","0,10948905109489052",17,"0,47058823529411764","0,058823529411764705","0,47058823529411764","0,17647058823529413",0
999,1991,Graduation,Single,"86037,0",0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,1,1,2,1,29,"85,0",708,"0,692090395480226","0,062146892655367235","0,1765536723163842","0,04096045197740113","0,02824858757062147","0,031073446327683617",24,"0,25","0,2916666666666667","0,4583333333333333","0,041666666666666664",0
9215,1980,PhD,Married,"43974,0",1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,0,0,0,0,40,"85,0",479,"0,7891440501043842","0,0","0,21085594989561587","0,0","0,0","0,15031315240083507",16,"0,375","0,25","0,375","0,3125",0
2286,1962,Graduation,Single,"50785,0",1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,58,"76,0",87,"0,735632183908046","0,011494252873563218","0,2413793103448276","0,0","0,011494252873563218","0,3103448275862069",6,"0,3333333333333333","0,16666666666666666","0,5","0,3333333333333333",0
1592,1970,Graduation,Married,"90765,0",0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,1,1,2,1,50,"72,0",1691,"0,3234772324068598","0,058545239503252515","0,48018923713778827","0,0892962743938498","0,04849201655824956","0,019515079834417505",15,"0,26666666666666666","0,4","0,3333333333333333","0,0",1
367,1978,2n Cycle,Married,"36550,0",1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,0,0,0,0,42,"83,0",457,"0,10284463894967177","0,19693654266958424","0,20568927789934355","0,26914660831509846","0,22538293216630198","0,26258205689277897",15,"0,6","0,06666666666666667","0,3333333333333333","0,3333333333333333",2
5234,1967,2n Cycle,Together,"30753,0",1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,0,0,0,0,53,"78,0",51,"0,23529411764705882","0,09803921568627451","0,49019607843137253","0,0","0,17647058823529413","0,5882352941176471",5,"0,2","0,2","0,6","0,4",1
9862,1969,Graduation,Together,"21918,0",1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"74,0",30,"0,03333333333333333","0,2","0,23333333333333334","0,36666666666666664","0,16666666666666666","0,1",5,"0,4","0,0","0,6","0,4",3
9805,1953,Master,Together,"56129,0",0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,0,0,0,0,67,"79,0",612,"0,5228758169934641","0,0784313725490196","0,2173202614379085","0,06372549019607843","0,11764705882352941","0,0784313725490196",18,"0,3333333333333333","0,1111111111111111","0,5555555555555556","0,2222222222222222",1
6205,1967,Master,Single,"32557,0",1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,0,0,0,0,53,"71,0",70,"0,4857142857142857","0,04285714285714286","0,4142857142857143","0,0","0,05714285714285714","0,14285714285714285",6,"0,3333333333333333","0,16666666666666666","0,5","0,5",1
8442,1985,Master,Married,"19510,0",2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,35,"77,0",23,"0,391304347826087","0,0","0,30434782608695654","0,13043478260869565","0,17391304347826086","0,30434782608695654",4,"0,25","0,0","0,75","0,5",1
7386,1976,Graduation,Divorced,"30992,0",1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"81,0",41,"0,4146341463414634","0,0","0,34146341463414637","0,17073170731707318","0,07317073170731707","0,04878048780487805",4,"0,25","0,0","0,75","0,25",1
7215,1983,Graduation,Single,"101970,0",0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,1,1,3,2,37,"82,0",967,"0,7466390899689762","0,027921406411582212","0,10548086866597725","0,045501551189245086","0,07445708376421924","0,1737331954498449",27,"0,2222222222222222","0,2962962962962963","0,48148148148148145","0,0",0
1491,1965,2n Cycle,Together,"71488,0",0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"83,0",387,"0,4186046511627907","0,08527131782945736","0,32041343669250644","0,10335917312661498","0,07235142118863049","0,4444444444444444",14,"0,21428571428571427","0,2857142857142857","0,5","0,14285714285714285",1
11071,1984,Graduation,Single,"79607,0",0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,0,0,0,0,36,"81,0",1707,"0,26362038664323373","0,07791446983011131","0,5571177504393673","0,10134739308728764","0,0","0,1265377855887522",15,"0,2","0,4","0,4","0,06666666666666667",1
3381,1953,Master,Married,"54348,0",1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0,0,0,0,67,"67,0",86,"0,813953488372093","0,0","0,18604651162790697","0,0","0,0","0,046511627906976744",6,"0,3333333333333333","0,0","0,6666666666666666","0,3333333333333333",0
8268,1961,PhD,Married,,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,0,0,0,0,59,"78,0",389,"0,9048843187660668","0,0","0,06940874035989718","0,02570694087403599","0,0","0,038560411311053984",14,"0,42857142857142855","0,07142857142857142","0,5","0,21428571428571427",0
11051,1956,PhD,Together,"77376,0",1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,0,0,0,0,64,"68,0",649,"0,7580893682588598","0,029275808936825885","0,1694915254237288","0,02465331278890601","0,01848998459167951","0,01848998459167951",19,"0,3157894736842105","0,15789473684210525","0,5263157894736842","0,21052631578947367",0
8026,1952,Graduation,Married,"62998,0",0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,0,0,0,0,68,"76,0",405,"0,2962962962962963","0,14320987654320988","0,18024691358024691","0,16049382716049382","0,21975308641975308","0,14320987654320988",14,"0,35714285714285715","0,2857142857142857","0,35714285714285715","0,35714285714285715",2
433,1958,Master,Alone,"61331,0",1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,0,0,0,0,62,"82,0",591,"0,9035532994923858","0,008460236886632826","0,07952622673434856","0,0","0,008460236886632826","0,06937394247038917",18,"0,6111111111111112","0,05555555555555555","0,3333333333333333","0,2777777777777778",0
9597,1969,Graduation,Married,"73448,0",0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,0,0,0,0,51,"71,0",595,"0,39663865546218485","0,1781512605042017","0,3176470588235294","0,03865546218487395","0,06890756302521009","0,2184873949579832",18,"0,3888888888888889","0,1111111111111111","0,5","0,05555555555555555",1
1295,1963,Graduation,Married,,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,0,0,0,0,57,"77,0",601,"0,3843594009983361","0,10815307820299501","0,3261231281198003","0,0632279534109817","0,11813643926788686","0,20632279534109818",18,"0,3333333333333333","0,2777777777777778","0,3888888888888889","0,05555555555555555",1
5290,1964,PhD,Married,"41551,0",1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,0,0,0,0,56,"77,0",256,"0,859375","0,0","0,12890625","0,01171875","0,0","0,08984375",11,"0,45454545454545453","0,09090909090909091","0,45454545454545453","0,45454545454545453",0
1685,1967,PhD,Together,"62981,0",0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1,1,1,1,53,"82,0",1482,"0,5371120107962213","0,009446693657219974","0,398110661268556","0,02564102564102564","0,029689608636977057","0,0",22,"0,18181818181818182","0,22727272727272727","0,5909090909090909","0,045454545454545456",1
5342,1976,Basic,Divorced,"9548,0",1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"90,0",20,"0,0","0,05","0,15","0,5","0,3","0,45",4,"0,25","0,0","0,75","0,5",3
9579,1959,PhD,Married,"33762,0",2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,0,0,0,0,61,"78,0",90,"0,5888888888888889","0,011111111111111112","0,37777777777777777","0,022222222222222223","0,0","0,17777777777777778",6,"0,3333333333333333","0,3333333333333333","0,3333333333333333","0,5",1
7660,1973,PhD,Alone,"35860,0",1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,1,1,1,1,47,"68,0",29,"0,5172413793103449","0,0","0,27586206896551724","0,13793103448275862","0,06896551724137931","0,6896551724137931",4,"0,25","0,25","0,5","0,5",1
1461,1965,PhD,Divorced,"36921,0",1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,55,"78,0",34,"0,5","0,029411764705882353","0,35294117647058826","0,08823529411764706","0,029411764705882353","0,11764705882352941",5,"0,4","0,0","0,6","0,4",1
821,1992,Master,Single,"92859,0",0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,0,0,0,0,28,"87,0",2057,"0,467671366067088","0,029654837141468156","0,447739426349052","0,025279533300923675","0,029654837141468156","0,009722897423432183",21,"0,23809523809523808","0,19047619047619047","0,5714285714285714","0,047619047619047616",1
11084,1976,Master,Together,"65104,0",0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,0,0,0,0,44,"74,0",1003,"0,7357926221335992","0,0","0,2313060817547358","0,01296111665004985","0,019940179461615155","0,049850448654037885",15,"0,2","0,3333333333333333","0,4666666666666667","0,13333333333333333",0
8690,1962,Graduation,Married,"86111,0",0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,0,0,0,0,58,"81,0",1259,"0,3169181890389198","0,022239872915011914","0,6004765687053217","0,028594122319301033","0,03177124702144559","0,10007942811755362",22,"0,22727272727272727","0,3181818181818182","0,45454545454545453","0,045454545454545456",1
2937,1974,PhD,Single,"68352,0",0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,0,0,0,0,46,"77,0",838,"0,7326968973747017","0,01909307875894988","0,1575178997613365","0,0513126491646778","0,03937947494033413","0,03937947494033413",22,"0,36363636363636365","0,22727272727272727","0,4090909090909091","0,13636363636363635",0
9701,1988,Graduation,Together,"41883,0",1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,0,0,0,0,32,"82,0",196,"0,16326530612244897","0,17346938775510204","0,20918367346938777","0,37244897959183676","0,08163265306122448","0,5918367346938775",9,"0,4444444444444444","0,2222222222222222","0,3333333333333333","0,3333333333333333",3
9949,1976,Graduation,Married,"59809,0",0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,0,0,0,0,44,"87,0",828,"0,7222222222222222","0,01932367149758454","0,17028985507246377","0,03864734299516908","0,049516908212560384","0,059178743961352656",12,"0,25","0,25","0,5","0,25",0
